WaveLength	#38-1_T	#38-1_C	#38-10_T	#38-10_C	#38-11_T	#38-11_C	#38-12_T	#38-12_C	#38-13_T	#38-13_C	#38-14_T	#38-14_C	#38-15_T	#38-15_C	#38-16_T	#38-16_C	#38-17_T	#38-17_C	#38-18_T	#38-18_C	#38-19_T	#38-19_C	#38-2_T	#38-2_C	#38-20_T	#38-20_C	#38-21_T	#38-21_C	#38-22_T	#38-22_C	#38-23_T	#38-23_C	#38-24_T	#38-24_C	#38-25_T	#38-25_C	#38-26_T	#38-26_C	#38-27_T	#38-27_C	#38-28_T	#38-28_C	#38-29_T	#38-29_C	#38-3_T	#38-3_C	#38-30_T	#38-30_C	#38-4_T	#38-4_C	#38-5_T	#38-5_C	#38-6_T	#38-6_C	#38-7_T	#38-7_C	#38-8_T	#38-8_C	#38-9_T	#38-9_C
1339.964000	41.064662	31.032684	49.587411	55.684253	46.294805	52.273461	125.693367	142.221864	128.763466	176.286784	456.272762	527.810996	212.390992	304.333377	249.526966	580.173983	76.548566	114.597669	56.960971	52.634243	152.076944	156.657426	36.017716	33.184491	649.096175	520.356304	31.357474	40.770045	69.336039	59.749067	33.737258	20.863036	135.154688	148.412161	198.641458	188.038662	55.889539	52.208803	99.139318	96.298263	12.937333	10.835305	32.217817	32.217817	47.210798	55.985027	23.468679	23.468679	39.464568	42.984390	84.915030	110.025666	62.370703	108.153177	7.831965	47.748212	28.396112	34.508815	43.483064	49.708071
1341.096000	41.493179	30.574100	48.930815	56.164944	47.854042	53.378946	128.400287	142.755065	130.710505	178.546560	466.372664	543.070463	218.951063	314.442464	260.135044	601.065483	77.969853	117.173103	52.536051	47.565395	161.943742	168.335889	35.711729	34.308184	650.735611	527.698463	32.844357	40.925081	71.606772	64.034806	35.072655	23.725276	141.190529	154.885240	202.939849	194.809099	58.579627	55.070991	97.411432	93.154352	13.422213	11.377970	32.362667	32.362667	47.593746	57.378905	24.293452	24.293452	41.251397	43.320741	83.121994	106.439152	63.569926	111.542791	7.859658	47.256147	27.520592	33.459286	45.803829	48.665466
1342.228000	41.927167	29.959837	48.916030	56.791476	49.458127	54.470567	131.235331	147.892906	132.357651	181.080922	476.732600	558.437926	225.620417	324.646010	267.851391	621.888807	79.533403	119.825815	47.633560	42.471593	171.974350	181.867347	35.423022	35.475229	654.248720	534.994394	34.055832	41.262934	74.226131	69.111119	36.922925	26.626169	144.266745	162.067652	207.718921	201.379872	61.547453	57.936319	95.871955	90.177616	14.142754	12.074722	32.603699	32.603699	48.040008	58.787513	25.307280	25.307280	43.237153	43.775841	83.053056	102.313730	64.950364	115.138545	8.019188	47.855176	26.635821	32.383150	48.225206	47.616907
1343.360000	42.335272	29.537651	49.774031	57.535945	51.054655	55.251713	134.326175	147.676821	134.059034	183.842147	487.188004	573.742642	232.274894	334.726802	281.659684	642.350351	81.222549	122.427585	44.064643	37.488936	181.830965	198.039602	35.147923	36.657355	655.284033	542.062355	35.222272	41.924166	77.165438	75.088217	39.321969	31.270356	144.447223	169.172590	212.977920	214.528434	64.765970	60.948623	94.706743	87.620200	15.085257	13.431756	33.154167	33.154167	48.550699	60.099163	26.626723	26.626723	45.396890	44.313800	85.319893	98.803860	66.691893	118.872380	8.353340	48.502054	25.770144	31.309576	50.695870	46.728749
1344.492000	42.686447	28.883086	50.635997	58.580809	52.584645	56.615329	137.718227	147.423484	135.667683	186.834969	497.560559	588.576408	238.781373	344.377131	294.124864	661.992020	82.997622	124.250592	38.727851	32.784576	191.031266	214.376671	34.873932	37.806510	655.777423	548.726713	39.291506	42.805189	80.478940	81.766336	41.914057	35.578166	148.471093	177.217892	218.744983	221.738278	68.167642	65.000826	94.017106	85.504880	16.384416	16.575325	33.928060	33.928060	49.126561	60.727364	28.242505	28.242505	47.646490	44.655577	87.929228	95.766166	68.651976	122.667276	8.875667	45.320938	24.947974	30.271623	53.135579	46.089139
1345.624000	42.955923	28.493173	51.491851	59.588667	54.005922	58.721195	141.406108	154.129119	138.538978	190.056285	507.608126	602.916046	245.070968	353.499893	302.683908	680.687725	84.866333	127.029785	35.484397	28.402049	199.427114	230.357441	34.562417	38.922777	655.942240	554.910688	42.011949	43.831890	84.152307	89.257933	44.654007	40.054597	149.937227	183.925541	225.176469	231.185137	71.721109	68.331648	93.466208	83.821537	17.942725	18.297492	34.796118	34.796118	49.756590	62.057640	30.216662	30.216662	49.967347	45.219741	90.893062	93.523481	70.777922	126.656321	9.437115	46.205585	24.164547	29.274174	55.512550	45.624675
1346.756000	43.130671	28.395180	52.564068	60.535229	55.241238	59.448906	145.425891	156.832433	140.518129	193.557017	517.755511	616.576856	251.091053	361.970950	314.033905	698.244516	86.816914	130.158033	32.710133	24.376780	206.836675	245.351807	34.236947	39.999693	655.488378	560.585599	46.576675	45.078027	88.108634	97.205429	47.665391	46.656575	153.978982	193.540954	232.116134	251.242346	75.360627	72.399763	93.199517	82.882823	19.852831	21.843254	36.441032	36.441032	50.430480	63.528952	32.054488	32.054488	52.340158	45.601310	95.608528	92.186934	73.128337	130.764873	10.030794	47.833336	23.422523	28.328015	57.776830	45.521032
1347.888000	42.950134	27.662824	53.576965	61.582861	56.301624	60.137431	149.769628	157.450713	144.191058	197.365647	525.937037	629.252138	256.689005	369.498169	331.396586	714.251211	88.918261	131.954562	30.664412	20.950299	212.693200	258.303773	33.897235	40.981515	654.347510	565.405586	50.039612	46.638914	92.326160	105.607637	51.066777	57.861152	157.327500	201.280545	239.577105	260.630810	79.079481	76.611743	93.464896	83.090977	22.010104	24.629454	38.820375	38.820375	51.352326	63.995301	34.357730	34.357730	54.697608	46.987223	100.859012	92.256886	75.736460	135.307993	10.754413	50.248494	22.753174	27.493378	60.027805	45.935686
1349.020000	42.713361	27.758753	54.507445	62.625011	57.164844	59.383020	154.400285	159.320862	147.733970	201.155949	534.956816	640.490632	261.746784	375.806898	343.071365	728.283172	90.896843	134.275282	29.322727	18.489625	215.586271	266.832790	33.494382	41.666866	652.905196	568.918733	52.776816	48.538824	96.958933	114.477070	54.790990	68.101609	164.164972	212.047243	247.520838	277.400262	82.859880	81.077252	92.959621	83.730039	24.328292	27.208619	40.543658	40.543658	52.221523	64.597996	38.424967	38.424967	56.984081	48.403547	106.508485	94.081949	78.544600	139.550106	11.795382	51.663023	22.326537	26.776520	61.977131	46.501381
1350.152000	42.611393	26.845794	55.449166	63.710150	57.701095	59.973771	159.336926	160.094212	150.167196	204.828691	540.455723	649.788501	265.470473	380.307200	347.988582	739.877638	92.695389	138.595580	28.958020	17.337401	215.586271	266.998597	33.241445	42.170474	651.428069	570.694466	55.405052	50.828957	101.913647	123.727666	58.827958	74.026869	169.936123	221.995806	255.961703	286.798236	86.673466	85.758937	95.771788	84.391583	26.779277	30.322667	42.324052	42.324052	53.005748	66.232821	41.419486	41.419486	59.464094	48.518727	112.362722	96.551681	81.541881	143.329080	12.990293	53.731147	21.986267	26.347953	63.526886	47.242454
1351.284000	42.495912	25.964969	56.398505	65.075794	57.937403	60.409492	164.583469	161.483663	152.911775	208.351924	545.932063	656.273713	268.630814	382.675541	351.613218	748.531712	94.271298	139.688368	29.690123	16.735846	215.586271	266.998597	33.145885	42.505318	650.097721	571.725262	60.631851	53.554470	107.221375	133.264687	63.179552	77.857417	178.137866	235.214104	264.868936	295.332430	90.473792	90.667355	99.770471	86.229575	29.721405	33.990023	43.571148	43.571148	53.847498	66.304963	47.946075	47.946075	61.342556	51.095067	119.104520	99.725812	84.712540	146.717858	14.269029	56.029024	21.724090	26.163795	64.194716	48.909498
1352.416000	41.921706	25.328973	56.974988	66.683088	58.034035	60.360740	170.089237	161.998244	155.838232	211.900242	556.911186	661.476411	271.408307	382.774619	355.657283	752.612655	95.906635	140.060059	31.736772	17.109828	214.220877	266.957235	32.978944	42.766419	647.885734	572.212429	65.401401	56.696991	112.823170	143.103830	67.830213	81.432952	188.213536	248.329523	274.198467	303.802886	94.267791	95.760867	102.027655	89.388632	32.941085	38.614759	45.960197	45.960197	54.927152	66.536971	52.007454	52.007454	62.273400	51.595196	126.253270	105.994197	88.042210	150.211492	15.636195	59.331068	21.703458	26.066430	65.012775	51.259718
1353.548000	41.128404	24.665454	57.349660	68.039446	57.924129	60.485994	175.792852	163.375146	158.076434	215.402417	560.516340	664.869011	274.012904	382.774619	359.529605	755.322982	97.508062	139.119105	33.442865	18.196921	208.446248	262.316057	32.429358	42.848940	644.754385	571.768787	71.546575	60.185305	118.705546	153.181101	72.733889	87.653281	199.342527	262.935130	283.848964	313.821110	98.030035	101.009081	109.532804	93.359531	36.409079	43.379473	48.891273	48.891273	56.084119	64.332201	57.297310	57.297310	63.525135	51.971498	133.799155	114.104237	91.505763	153.281600	17.192975	63.136740	21.867922	26.079769	65.964435	54.097698
1354.680000	40.316604	23.983699	57.746049	69.416974	57.576809	60.636036	181.604924	165.040858	161.130875	218.820119	563.760075	666.359875	275.436334	381.708533	361.511827	757.513078	98.963570	139.861246	35.817853	20.365624	200.921014	251.013736	32.187563	42.573112	641.439258	569.086478	77.538076	64.034510	124.815721	163.674006	77.943969	92.931910	211.361902	278.559147	293.770332	322.529933	101.807359	106.339973	114.070359	98.036042	40.119696	48.464610	51.759239	51.759239	57.285621	63.836098	61.802527	61.802527	65.006607	52.342490	141.699658	123.416656	95.097952	156.422766	18.997149	66.869610	22.111935	26.402551	66.624907	57.320688
1355.812000	39.460900	23.273902	58.249126	70.834749	57.023738	60.759355	187.417964	166.406958	164.126338	222.151451	564.849756	666.663118	276.219333	379.515451	361.933898	758.622210	100.311298	140.636921	40.043768	22.968315	192.147335	237.720140	31.996665	42.089076	637.743589	565.702208	84.219872	68.236676	131.157379	174.730375	83.517123	99.256118	224.144141	294.980915	303.865089	330.600396	105.625043	111.688191	117.635104	103.257610	44.085495	53.961445	54.839658	54.839658	58.520464	63.697851	66.049110	66.049110	66.634063	53.390212	149.946665	133.496263	98.807024	159.675597	21.023947	71.030775	22.491974	26.829592	66.899040	60.790481
1356.944000	38.571669	22.561878	58.839311	72.270289	56.345996	60.729943	193.221762	167.603939	167.606669	225.415938	566.124024	666.054155	276.511183	375.734166	361.291878	756.389649	101.596252	141.021194	43.557194	26.315423	182.292686	222.853504	31.847632	41.633618	633.640135	561.688802	91.259052	72.716996	137.649513	186.179867	89.344222	104.995352	237.474089	311.948415	314.084064	338.587255	109.447600	117.027395	122.442391	108.988243	48.239473	59.740214	58.168204	58.168204	59.827732	63.188490	71.026583	71.026583	67.817213	53.733301	158.496338	144.228208	102.603819	162.765625	23.211862	75.394702	23.063457	27.346686	66.997170	64.466104
1358.076000	37.668169	21.889659	59.379748	73.731097	55.536070	60.612385	199.004501	168.721351	170.307414	228.642585	566.875925	663.312725	276.201785	371.015746	359.850352	752.275164	102.803302	140.492689	47.906502	30.121729	171.402139	206.570663	31.729843	41.167864	629.149520	556.963986	98.484060	77.398796	144.276682	197.812694	95.333282	111.095952	251.260085	329.285566	324.349735	346.463755	113.212797	122.346335	126.616323	115.182457	52.538441	65.703359	61.701769	61.701769	61.199999	62.796169	76.557791	76.557791	68.877348	54.527920	167.292177	155.554657	106.455908	165.763253	25.426716	79.972181	23.757623	28.010125	66.909439	68.298560
1359.208000	36.775508	21.294483	59.939425	75.198897	54.610055	60.448292	204.748928	169.898958	172.806951	231.880294	567.357423	659.783422	275.515318	365.565843	357.722577	746.821805	103.959496	140.655881	52.101686	34.222654	159.811469	189.664108	31.631749	40.745299	624.246317	551.502969	105.821314	82.177726	150.947960	209.431310	101.354015	117.170114	265.229816	346.672350	334.596074	354.229061	116.880966	127.630653	132.951596	121.772238	56.897151	71.716010	65.468364	65.468364	62.553900	61.860227	82.711625	82.711625	69.913278	55.273245	176.297415	167.244284	110.329568	168.528317	27.695569	84.803235	24.536554	28.746839	66.681230	72.239725
1360.340000	35.933111	20.845542	60.514686	76.687013	53.587299	60.255362	210.432221	171.173310	175.319613	235.203171	566.299711	655.635387	274.548916	359.557425	355.036734	740.705569	105.067003	140.256553	57.220725	38.462085	147.801463	172.885391	31.538752	40.371924	618.872799	545.636898	113.165095	86.930760	157.631187	220.777869	107.272624	122.974781	279.166339	363.789259	344.723138	361.681898	120.382821	132.861712	138.719586	128.656899	61.248342	77.635557	69.230506	69.230506	63.920950	60.951631	88.583288	88.583288	70.961270	56.090075	185.493847	179.073208	114.185836	171.269567	29.976804	89.843047	25.383107	29.523749	66.346027	76.248542
1361.472000	35.145034	20.501603	61.139321	78.175231	52.510274	60.043931	215.966838	172.569792	177.784874	238.526985	565.895351	650.515795	273.374814	353.121138	352.031690	734.078014	106.145071	139.828363	61.879718	42.770603	135.656507	156.486773	31.473971	40.078628	613.064428	539.409068	120.504560	91.725585	164.292442	232.145656	113.201228	128.757624	292.995930	380.800981	354.699537	368.962289	123.790772	137.967516	144.335138	135.751519	65.623270	83.563251	73.039686	73.039686	65.279579	60.156522	94.432125	94.432125	72.002531	56.926327	194.712576	190.785501	118.028947	174.025694	32.266689	94.984980	26.289945	30.328838	65.927939	80.193450
1362.604000	34.435140	20.267119	61.858781	79.676788	51.446834	59.830335	221.221318	174.105203	180.295792	241.757660	563.827787	644.360293	271.859653	346.388884	348.865834	726.155558	107.190606	139.242668	66.787002	47.084336	123.717124	140.721254	31.516063	39.839951	607.060310	532.888687	127.848178	96.662370	170.973973	243.945687	119.340377	134.823697	306.746315	398.046249	364.463045	376.147221	127.189006	142.814925	150.058581	143.087438	70.105421	89.665174	76.963439	76.963439	66.684629	59.384925	100.465833	100.465833	73.030313	57.851237	203.761639	202.041601	121.869560	176.669963	34.592985	100.015763	27.277228	31.155053	65.485304	83.940726
1363.736000	33.859869	20.139969	62.811734	81.167584	50.368953	59.626069	226.138944	175.765775	182.836062	244.805425	560.880411	637.670124	270.148245	339.393008	345.409602	717.406246	108.210716	138.549615	71.719789	51.390231	112.081559	125.515755	31.608595	39.548274	600.773669	526.051508	135.200745	101.794090	177.637307	256.366237	125.763875	141.304971	320.376843	415.622995	373.994188	383.449700	130.625965	147.435238	155.820805	150.305471	74.714430	96.013153	81.035789	81.035789	67.999467	58.689864	106.695711	106.695711	74.066682	58.750460	212.503692	212.736348	125.704837	179.090570	36.939829	104.859616	28.340526	32.001583	65.037392	87.411547
1364.868000	33.334830	20.151191	63.814337	82.651967	49.391903	59.435289	230.644437	177.519009	185.448458	247.585555	556.482335	630.348368	268.256127	332.135892	341.699273	707.719446	109.187868	137.711500	76.548368	55.694958	100.811265	110.731565	31.760884	39.256172	594.051692	518.880201	142.576781	107.176216	184.310032	269.606839	132.576008	148.350461	333.998020	433.757181	383.246836	390.529048	134.137544	151.803739	161.653609	157.293677	79.503535	102.701533	85.294416	85.294416	69.170390	58.033344	113.204071	113.204071	75.332344	59.615760	220.806624	222.753112	129.533766	181.229408	39.375138	109.422235	29.499645	32.872839	64.599518	90.522691
1366.000000	32.833542	20.300237	64.901222	84.292276	48.736873	59.431564	234.643127	179.426570	188.780783	249.608659	551.546281	621.785008	265.881628	324.840205	337.803273	697.409496	110.147354	136.775265	81.142533	59.865974	90.343994	96.896958	32.001706	39.097040	586.973551	511.504486	149.928069	112.846948	190.948881	283.905960	139.858656	156.156446	347.428347	452.456338	392.168706	397.367968	137.784039	155.808320	167.506121	164.138661	84.480355	109.794907	89.774404	89.774404	70.174139	57.530802	120.017092	120.017092	76.643271	60.480125	228.490633	231.733558	133.354865	183.307848	41.734190	113.744198	30.780810	33.745188	64.231309	93.242019
1367.132000	32.372497	20.527382	65.990949	86.159912	48.126956	59.295722	238.048861	182.609338	191.926953	251.451764	546.198596	612.495094	263.813724	317.706023	334.031379	686.723526	111.088805	135.684723	85.385282	63.770779	81.081756	84.597481	32.702559	39.259123	579.615899	504.083624	157.186853	118.785548	197.554538	299.320983	147.639369	164.792478	360.551832	471.727858	400.671030	404.160637	141.570253	159.349073	173.304994	170.780255	89.643112	117.283619	94.453476	94.453476	71.271839	57.279458	127.126427	127.126427	78.015273	61.424819	235.435266	239.114274	137.152701	185.384141	44.043412	117.603516	32.103425	34.594638	63.979132	95.613329
1368.264000	32.097570	20.839025	67.426658	87.601165	47.751882	59.337955	239.844920	185.324181	194.721512	253.353680	539.914901	602.605546	262.226892	310.969518	330.922625	675.968443	112.030428	134.648917	89.112845	66.916376	74.083183	74.336736	33.267235	39.340369	571.977341	496.738419	164.328994	125.076251	204.103211	316.256725	156.078015	174.561633	373.262595	491.809483	407.829874	411.342185	145.595026	162.377745	179.032709	176.828092	95.035958	125.301003	99.385437	99.385437	72.357361	57.568922	134.608440	134.608440	79.525844	62.396805	241.423008	244.700483	140.937885	186.445481	46.225184	120.579807	33.446485	35.397247	63.914380	97.391202
1369.396000	32.059200	21.418134	69.069838	88.235734	47.565169	59.392677	241.494309	186.880074	197.237392	255.369609	532.135684	592.152218	261.501856	304.838372	328.485049	665.337082	112.979729	133.727168	92.188013	69.897202	68.735564	66.605371	33.622485	39.260175	564.109315	489.607503	171.345247	131.769578	210.623393	335.010253	165.314941	185.694917	385.505650	512.913811	414.967588	418.830923	149.918311	164.815934	184.665824	181.881861	100.710696	133.946688	104.599353	104.599353	73.108537	58.002403	142.523666	142.523666	81.586674	63.275105	246.273138	248.221849	144.570942	187.570862	48.150658	121.446186	34.907509	36.132815	63.993934	98.271441
